n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
100,0,101,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,0.013,0,100,0.0,ok,0,0,33.0,16.5,0.27913203046201673,9.617526342428055,0.17969360309472981,0.4373589129793083,0.3081179138321999,-0.028985883370183152,9.309408428595855,0.3896206651494937,0.2314352803867321,-0.7926283546957309,9.76301324290578,0.37377046955138804,9.621014851155625,0.0006136068498957755,0.3731568627014923,9.620401244305729,full,100,0,100,0,31.43209457397461,31.475,True,True,False
100,0,101,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,41.237,100,0,41.162641525268555,ok,0,6,33.0,16.5,0.17980973282586787,10.681510816358044,0.286247181616651,0.6436244393345208,0.3081179138321999,-0.128308181006332,10.373392902525843,0.4696681712724206,0.4096327470928229,-1.048840881385066,11.17625833371598,0.37377046955138804,9.621014851155625,0.0006136068498957755,0.3731568627014923,9.620401244305729,full,100,0,100,0,31.43209457397461,31.475,True,True,False
100,1,100101,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,0.01,0,100,0.0,ok,0,0,34.5,15.5,0.22513838390795282,9.608521133593461,0.17472411925194625,0.45085234717338285,0.14843537414966007,0.07670300975829275,9.460085759443801,0.2118247204177364,0.3627699087496719,-0.33846581329573683,10.17110171526804,0.3534188571258512,9.629019839891587,0.00085110496943811,0.35256775215641306,9.628168734922149,full,100,0,100,0,26.751107454299927,26.764,True,True,False
100,1,100101,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,36.075,100,0,35.98351740837097,ok,0,6,34.5,15.5,0.09240569930649363,9.891023030131096,0.261586738680222,0.590624845779746,0.14843537414966007,-0.05602967484316644,9.742587655981437,0.3044578077382375,0.4986634173037655,-0.6527560128221321,10.719949994304484,0.3534188571258512,9.629019839891587,0.00085110496943811,0.35256775215641306,9.628168734922149,full,100,0,100,0,26.751107454299927,26.764,True,True,False
100,2,200101,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,0.016,0,100,0.0,ok,0,0,33.5,15.5,0.6141415705158324,9.764721949719581,0.19529667490196517,0.4889253895121291,0.22455782312925204,0.38958374738658036,9.540164126590328,0.23934549464922053,0.3307962343445856,-0.07952480198781609,10.188512832127188,0.3648823076438397,9.640626317862749,0.0022975283029698667,0.36258477934086986,9.638328789559779,full,100,0,100,0,27.293710470199585,27.323,True,True,False
100,2,200101,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,37.144,100,0,37.00745105743408,ok,0,6,33.5,15.5,-0.19598579743961314,10.178476391087969,0.2865578994282269,0.623528025047994,0.22455782312925204,-0.4205436205688652,9.953918567958716,0.37703085745264514,0.4784269972309781,-1.1595105222363047,10.891618251763077,0.3648823076438397,9.640626317862749,0.0022975283029698667,0.36258477934086986,9.638328789559779,full,100,0,100,0,27.293710470199585,27.323,True,True,False
100,3,300101,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,0.011,0,100,0.0,ok,0,0,37.0,12.5,0.41130214288524874,9.33306227660136,0.16836019277897013,0.44211949297498787,0.2741269841269845,0.13717515875826425,9.058935292474375,0.3371559974925859,0.6927923970195278,-0.5236384534988809,10.416783439395823,0.37017192041342617,9.621198459497776,0.0006929570315522562,0.3694789633818739,9.620505502466225,full,100,0,100,0,26.365769863128662,26.378,True,True,False
100,3,300101,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,34.697,100,0,34.59983515739441,ok,0,6,37.0,12.5,0.07653357585054579,9.396910080478659,0.2917299178252354,0.6278787147497437,0.2741269841269845,-0.1975934082764387,9.122783096351673,0.2428931201540081,0.8720764921105905,-0.6736551758708546,10.83202161265246,0.37017192041342617,9.621198459497776,0.0006929570315522562,0.3694789633818739,9.620505502466225,full,100,0,100,0,26.365769863128662,26.378,True,True,False
100,4,400101,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,0.01,0,100,0.0,ok,0,0,34.5,15.5,0.32814289097291405,9.795379888403206,0.19171695425599483,0.4518206063587879,0.07757369614512473,0.25056919482778933,9.717806192258081,0.23755638443503072,0.3345169369628869,-0.21503276296242235,10.373447340923995,0.36034108590083674,9.63372889046491,0.0016445653811487258,0.35869652051968803,9.632084325083762,full,100,0,100,0,26.162975311279297,26.176,True,True,False
100,4,400101,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,44.033,100,0,43.945823669433594,ok,0,6,34.5,15.5,0.018152990115786576,10.054873928936138,0.28917546929390064,0.6185533084887733,0.07757369614512473,-0.059420706029338154,9.977300232791013,0.39450359600615204,0.48965118271551256,-0.8326335459729356,10.936998915900858,0.36034108590083674,9.63372889046491,0.0016445653811487258,0.35869652051968803,9.632084325083762,full,100,0,100,0,26.162975311279297,26.176,True,True,False
