n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
500,10,1000501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,1795.261,500,0,1795.0827083587646,ok,0,8,161.5,61.0,0.15873148470654616,9.44235424650214,0.0986052008918719,0.2213547381324051,0.16499319727890657,-0.006261712572360412,9.277361049223233,0.13867335161076635,0.3255764742871616,-0.27805648734492194,9.9154792130396,0.37681594797894924,9.633637091425184,0.0026976365558661255,0.3741183114230831,9.630939454869319,full,500,0,500,0,262.66110253334045,262.733,True,True,False
500,11,1100501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.032,0,500,0.0,ok,0,0,155.0,77.0,0.35260776139943845,9.883688541800991,0.08353014501887156,0.20428653521353862,0.021290702947846112,0.3313170584515923,9.862397838853145,0.08498086173252857,0.19444252786605556,0.16475763008065822,10.24349819053354,0.3673574336917038,9.639383547779804,0.0010791661164325423,0.36627826757527127,9.638304381663371,full,500,0,500,0,95.56782054901123,95.645,True,True,False
500,11,1100501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,992.226,500,0,992.0346627235413,ok,0,8,155.0,77.0,0.08943970335483498,10.169626559527995,0.10249975209879413,0.24916014223335425,0.021290702947846112,0.06814900040698886,10.148335856580148,0.10541961093485888,0.2379162421248352,-0.13846964028955938,10.614643122481937,0.3673574336917038,9.639383547779804,0.0010791661164325423,0.36627826757527127,9.638304381663371,full,500,0,500,0,95.56782054901123,95.645,True,True,False
500,12,1200501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.034,0,500,0.0,ok,0,0,161.0,66.0,0.23367050748516083,9.431820998045353,0.08225271094731981,0.201388399663694,0.03954376417233348,0.19412674331282734,9.39227723387302,0.09255533741267254,0.24356465947261455,0.012721615407036535,9.869655194346107,0.3723689625288378,9.618375918536591,0.0013943709700962002,0.3709745915587416,9.616981547566494,full,500,0,500,0,112.45107936859131,112.527,True,True,False
500,12,1200501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,373.676,500,0,373.27743101119995,ok,0,8,161.0,66.0,-0.09051005691161819,9.696232437993343,0.10028084698924346,0.22923563696759675,0.03954376417233348,-0.13005382108395167,9.65668867382101,0.10274676036173506,0.2712044323963224,-0.33143377092112003,10.18823959376543,0.3723689625288378,9.618375918536591,0.0013943709700962002,0.3709745915587416,9.616981547566494,full,500,0,500,0,112.45107936859131,112.527,True,True,False
500,13,1300501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.075,0,500,0.0,ok,0,0,160.5,67.5,0.22523660921072602,9.54109629141021,0.07984824844856248,0.19672766076749473,0.09029569160997411,0.13494091760075191,9.450800599800235,0.11096084374013089,0.2632135396097067,-0.08253833982408135,9.966689657678568,0.35088226574994474,9.643550521948612,0.0014292349930778965,0.34945303075686684,9.642121286955534,full,500,0,500,0,2774.015650510788,2774.128,True,True,False
500,13,1300501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,201.773,500,0,201.3689193725586,ok,0,8,160.5,67.5,0.0732579473690644,9.792742090268671,0.09077051834044073,0.23307261942407573,0.09029569160997411,-0.017037744240909716,9.702446398658697,0.10265153828976185,0.3009116494530671,-0.21823106224647726,10.292222394115251,0.35088226574994474,9.643550521948612,0.0014292349930778965,0.34945303075686684,9.642121286955534,full,500,0,500,0,2774.015650510788,2774.128,True,True,False
500,14,1400501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.07,0,500,0.0,ok,0,0,152.5,74.5,0.31551991779025773,9.678068635817864,0.08100760199104708,0.20870992079981998,0.01817142857142993,0.2973484892188278,9.659897207246434,0.08723690091327832,0.1803910541013088,0.12636730530591292,10.013457176418216,0.3541567814386589,9.63389362614538,0.0009281763530347938,0.35322860508562415,9.632965449792344,full,500,0,500,0,196.04054832458496,196.16,True,True,False
500,14,1400501,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,500,full,190.635,500,0,190.32832074165344,ok,0,8,152.5,74.5,-0.002493006722170584,10.024643794497534,0.09391690494661133,0.23177637740140608,0.01817142857142993,-0.020664435293600514,10.006472365926104,0.10387808868136905,0.20309768907580417,-0.2242617478919417,10.404536521857993,0.3541567814386589,9.63389362614538,0.0009281763530347938,0.35322860508562415,9.632965449792344,full,500,0,500,0,196.04054832458496,196.16,True,True,False
500,15,1500501,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,500,full,0.063,0,500,0.0,ok,0,0,153.5,73.0,0.19586816133283924,9.777468514222994,0.0873780173106679,0.20636079955967468,0.014282993197279416,0.18158516813555983,9.763185521025715,0.08993274399936621,0.19506183876544883,0.005320228865941412,10.145499699764153,0.3628096252090705,9.62927800735115,0.0016062698540934164,0.3612033553549771,9.627671737497057,full,500,0,500,0,202.49734377861023,202.624,True,True,False
