n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
1000,0,1001,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,1000,full,0.124,0,1000,0.0,ok,0,0,283.0,135.0,0.36629010711661897,9.58662990070822,0.056704190687615626,0.1422040019794421,0.020737414965987303,0.34555269215063167,9.565892485742232,0.059066999351203464,0.151556205625378,0.22978350074742215,9.862937190401519,0.3676469666428998,9.642861945144439,0.0012307597764786209,0.3664162068664212,9.641631185367961,full,1000,0,1000,0,245.01512670516968,245.142,True,True,False
1000,0,1001,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,1000,full,23478.849,1000,0,23478.411711215973,ok,0,8,283.0,135.0,0.07448986495631245,9.835141702832097,0.06623794580273382,0.15699658576879086,0.020737414965987303,0.05375244999032515,9.81440428786611,0.06530204444095544,0.16644695825259648,-0.07423720523078157,10.14063433137744,0.3676469666428998,9.642861945144439,0.0012307597764786209,0.3664162068664212,9.641631185367961,full,1000,0,1000,0,245.01512670516968,245.142,True,True,False
1000,1,101001,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,1000,full,0.062,0,1000,0.0,ok,0,0,285.0,133.0,0.3120462697699499,9.520985984153254,0.06103189435841985,0.1427847711529364,0.027766213151928842,0.2842800566180211,9.493219771001325,0.06624841488450323,0.15873230914342507,0.1544355494115275,9.804329380105315,0.3730691178132747,9.629447874097652,0.00326832166367249,0.3698007961496022,9.62617955243398,full,1000,0,1000,0,204.70913219451904,204.804,True,True,False
1000,1,101001,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,1000,full,314.328,1000,0,313.95245909690857,ok,0,8,285.0,133.0,-0.1278351669462549,9.894493653229349,0.06784679926650455,0.162061017730772,0.027766213151928842,-0.15560138009818375,9.866727440077419,0.06502429112275523,0.17818283958770112,-0.2830466488190316,10.21595938833239,0.3730691178132747,9.629447874097652,0.00326832166367249,0.3698007961496022,9.62617955243398,full,1000,0,1000,0,204.70913219451904,204.804,True,True,False
1000,2,201001,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,1000,full,0.058,0,1000,0.0,ok,0,0,294.0,125.0,0.2965159676462287,9.42641909062439,0.057256417347237756,0.14374941175497322,0.03547619047619344,0.26103977717003524,9.390942900148197,0.07126343715063119,0.1773341848219196,0.12136600694026442,9.738511515626929,0.36327980774720353,9.63327232717023,0.0017990247869408467,0.3614807829602627,9.63147330238329,full,1000,0,1000,0,387.51710772514343,387.636,True,True,False
1000,2,201001,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,1000,full,324.028,1000,0,323.66198921203613,ok,0,8,294.0,125.0,0.034703092936519804,9.684358395446488,0.07074857906447161,0.17215379224135205,0.03547619047619344,-0.0007730975396736325,9.648882204970294,0.06906799975546556,0.20589248072852542,-0.13614388954460738,10.052424051885811,0.36327980774720353,9.63327232717023,0.0017990247869408467,0.3614807829602627,9.63147330238329,full,1000,0,1000,0,387.51710772514343,387.636,True,True,False
1000,3,301001,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,1000,full,0.07,0,1000,0.0,ok,0,0,285.5,140.5,0.30550670548549613,9.66811653963169,0.05639931860163536,0.14430281230254077,0.006376190476190354,0.29913051500930576,9.6617403491555,0.05612993638205516,0.14193065522720338,0.1891178612459532,9.93991932170299,0.35907091505410516,9.629542531883379,0.00034089868976182227,0.3587300163643433,9.629201633193617,full,1000,0,1000,0,235.55589365959167,235.668,True,True,False
1000,3,301001,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,1000,full,302.337,1000,0,301.9156491756439,ok,0,8,285.5,140.5,0.012745899409049528,9.89454013376922,0.06616898351478771,0.16366029182889297,0.006376190476190354,0.006369708932859174,9.88816394329303,0.0663050684072403,0.1613269902033011,-0.12358583713779639,10.204359033825746,0.35907091505410516,9.629542531883379,0.00034089868976182227,0.3587300163643433,9.629201633193617,full,1000,0,1000,0,235.55589365959167,235.668,True,True,False
1000,4,401001,10,1024,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,1000,full,0.09,0,1000,0.0,ok,0,0,280.5,144.5,0.2571001552769349,9.817152842563308,0.06030104194368165,0.15044777209462043,0.01801292517006651,0.23908723010686841,9.79913991739324,0.06349867135293999,0.1298308742789029,0.11463212118896077,10.053603755061237,0.3664951911848645,9.61609259440893,0.0009088628915572561,0.36558632829330723,9.615183731517371,full,1000,0,1000,0,252.8036777973175,252.949,True,True,False
1000,4,401001,10,1024,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,1000,full,305.305,1000,0,304.9058299064636,ok,0,8,280.5,144.5,-0.09915212639060723,9.8739408434254,0.07022826279051803,0.16137521884445724,0.01801292517006651,-0.11716505156067375,9.855927918255333,0.07704786879764537,0.14149732487966135,-0.26817609948962606,10.133257578928232,0.3664951911848645,9.61609259440893,0.0009088628915572561,0.36558632829330723,9.615183731517371,full,1000,0,1000,0,252.8036777973175,252.949,True,True,False
