n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
100,6,600101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1450.546,100,0,1450.5404522418976,ok,0,0,32.0,13.0,0.4533574697412802,7.750681903524396,0.08908463429699723,0.08906259079108589,0.06848072562358287,0.38487674411769734,7.682201177900813,0.12699854811733705,0.11883369850425803,0.13596416371883965,7.91511094711885,0.3809527162584041,7.618435170231839,0.0020369739209612015,0.3789157423374429,7.616398196310878,full,100,0,100,0,0.6027755737304688,0.606,True,True,False
100,6,600101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2322.311,100,0,2322.2781410217285,ok,0,6,32.0,13.0,0.42165593751001185,7.716386957956473,0.14522480003288468,0.17435906408765967,0.06848072562358287,0.353175211886429,7.647906232332891,0.12247555358550019,0.21860598853145374,0.11312753787224311,8.076366096659315,0.3809527162584041,7.618435170231839,0.0020369739209612015,0.3789157423374429,7.616398196310878,full,100,0,100,0,0.6027755737304688,0.606,True,True,False
100,7,700101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1340.108,100,0,1340.1014068126678,ok,0,0,33.0,14.0,0.2663911294023482,7.721284573827484,0.09512155569141596,0.08758325454756961,0.06421768707483004,0.20217344232751816,7.657066886752654,0.11612866790552287,0.10464524819856963,-0.02543456433991914,7.8621678043751055,0.40473190608673465,7.630234117121771,0.009713328871289197,0.3950185772154455,7.620520788250482,full,100,0,100,0,0.5341756343841553,0.537,True,True,False
100,7,700101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2249.387,100,0,2249.347348213196,ok,0,6,33.0,14.0,-0.04566949189489085,7.99495326143405,0.1967438306817291,0.19712030415295906,0.06421768707483004,-0.10988717896972089,7.93073557435922,0.16927223421488424,0.2241832203918009,-0.4416546616135227,8.370126612265356,0.40473190608673465,7.630234117121771,0.009713328871289197,0.3950185772154455,7.620520788250482,full,100,0,100,0,0.5341756343841553,0.537,True,True,False
100,8,800101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1361.609,100,0,1361.6049077510834,ok,0,0,32.5,15.0,0.3324237144011024,7.543681563601705,0.09817239952236448,0.09872011159194863,0.16446712018140616,0.16795659421969625,7.379214443420299,0.1683579917809102,0.16267000686717042,-0.1620190061803782,7.698041798244836,0.3646120192039794,7.6297239582882845,0.00444679444157349,0.3601652247624059,7.625277163846711,full,100,0,100,0,0.5436358451843262,0.546,True,True,False
100,8,800101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2175.541,100,0,2175.507821083069,ok,0,6,32.5,15.0,0.11431672778223512,7.905478881074025,0.17728407119990058,0.16782245663602507,0.16446712018140616,-0.050150392399171045,7.7410117608926186,0.16576250755185748,0.27085680379189014,-0.3750389371878604,8.271881341292355,0.3646120192039794,7.6297239582882845,0.00444679444157349,0.3601652247624059,7.625277163846711,full,100,0,100,0,0.5436358451843262,0.546,True,True,False
100,9,900101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1396.538,100,0,1396.5326936244965,ok,0,0,31.0,16.0,0.5471146708157868,7.59006605502899,0.10225225579367245,0.09132620398652833,0.13210884353741514,0.41500582727837165,7.457957211491575,0.17458972823063873,0.17716472718380608,0.0728162478756838,7.805193696102699,0.4007855941026443,7.605059028333052,0.005905412678533176,0.39488018142411113,7.599153615654519,full,100,0,100,0,0.5531430244445801,0.556,True,True,False
100,9,900101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2334.923,100,0,2334.8903574943542,ok,0,7,31.0,16.0,-0.15046514955707754,7.8722672999648875,0.1953175624946345,0.1992468742171421,0.13210884353741514,-0.2825739930944927,7.740158456427473,0.2821767383053011,0.17779969763470166,-0.8356302374478668,8.0886394602536,0.4007855941026443,7.605059028333052,0.005905412678533176,0.39488018142411113,7.599153615654519,full,100,0,100,0,0.5531430244445801,0.556,True,True,False
100,10,1000101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1476.235,100,0,1476.2298758029938,ok,0,0,33.5,14.0,0.42758588139863213,7.602356758084701,0.08036664929373917,0.09676271827802692,0.13294784580498886,0.29463803559364327,7.469408912279713,0.13046395531024343,0.13805041959746372,0.038933381904923015,7.739982762741384,0.3797861392565902,7.602392219833132,0.0017529912245092432,0.378033148032081,7.600639228608623,full,100,0,100,0,0.6073734760284424,0.61,True,True,False
100,10,1000101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2341.05,100,0,2341.0135254859924,ok,0,6,33.5,14.0,0.12528908020404494,7.868503607049853,0.20305817732089512,0.20885500209812763,0.13294784580498886,-0.0076587656009439176,7.735555761244864,0.15763697012614658,0.2694023167062195,-0.3166215496802076,8.263574599340707,0.3797861392565902,7.602392219833132,0.0017529912245092432,0.378033148032081,7.600639228608623,full,100,0,100,0,0.6073734760284424,0.61,True,True,False
100,11,1100101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1387.305,100,0,1387.2983891963959,ok,0,0,31.0,15.5,0.2907669854408551,7.794499855198096,0.09785662387887838,0.09423891760470862,0.03074829931972793,0.26001868612112716,7.763751555878368,0.14595737295023178,0.13942019543008033,-0.02605250813940785,8.03701011763886,0.38926045513554514,7.629875880714105,0.006049415603509685,0.38321103953203545,7.623826465110596,full,100,0,100,0,0.5772578716278076,0.58,True,True,False
100,11,1100101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2196.866,100,0,2196.833297729492,ok,0,6,31.0,15.5,-0.2484568390476371,8.21084317072242,0.16387180801557252,0.18415805547820277,0.03074829931972793,-0.27920513836736505,8.180094871402693,0.2423652115119403,0.14205233539736428,-0.7542322240362005,8.45851233270133,0.38926045513554514,7.629875880714105,0.006049415603509685,0.38321103953203545,7.623826465110596,full,100,0,100,0,0.5772578716278076,0.58,True,True,False
100,12,1200101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1391.526,100,0,1391.5214688777924,ok,0,0,30.0,17.5,0.4921196408012192,7.552915931869243,0.0990409732797609,0.08548814159836386,0.21133786848072597,0.2807817723204933,7.341578063388517,0.23945319624314987,0.2855388429843342,-0.18853786829908226,7.901223911825049,0.363821298398668,7.6260624943588615,0.001039989815561762,0.36278130858310625,7.6250225045433,full,100,0,100,0,0.6154944896697998,0.618,True,True,False
100,12,1200101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2169.293,100,0,2169.2601821422577,ok,0,7,30.0,17.5,-0.07027621608322247,8.124746790447913,0.143225754801477,0.18873104185410458,0.21133786848072597,-0.28161408456394843,7.9134089219671875,0.3457745652796838,0.22314863979469854,-0.9593197792821225,8.350772219163899,0.363821298398668,7.6260624943588615,0.001039989815561762,0.36278130858310625,7.6250225045433,full,100,0,100,0,0.6154944896697998,0.618,True,True,False
100,13,1300101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1355.201,100,0,1355.1931710243225,ok,0,0,33.0,13.5,0.35281415190081394,7.6133054644554985,0.10044953019768381,0.09317827562173914,0.10124716553288,0.25156698636793395,7.512058298922619,0.09920261773994077,0.14000656832554065,0.0571334284255558,7.786466130439725,0.4114114526200127,7.622406889142885,0.005672746916514202,0.4057387057034985,7.616734142226371,full,100,0,100,0,0.5813174247741699,0.584,True,True,False
100,13,1300101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2225.809,100,0,2225.7783987522125,ok,0,6,33.0,13.5,0.2787158959364757,8.21996542352889,0.18463582204407378,0.18749267478890777,0.10124716553288,0.17746873040359573,8.11871825799601,0.15512199666090357,0.20971017997288516,-0.1265647962617178,8.529742657934278,0.4114114526200127,7.622406889142885,0.005672746916514202,0.4057387057034985,7.616734142226371,full,100,0,100,0,0.5813174247741699,0.584,True,True,False
100,14,1400101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1365.923,100,0,1365.9164099693298,ok,0,0,33.0,13.5,0.22005841122584857,7.71608052994738,0.09625581119211749,0.08945257151532615,0.05480725623582777,0.1652511549900208,7.6612732737115525,0.11048133563698974,0.12330838035747985,-0.05128828382236067,7.902953258204179,0.375962247750977,7.611921182775526,0.0029768905403263104,0.3729853572106507,7.6089442922352,full,100,0,100,0,0.5983114242553711,0.601,True,True,False
100,14,1400101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2232.9,100,0,2232.8639528751373,ok,0,6,33.0,13.5,-0.18820391531099395,8.15301912091264,0.20218223779123706,0.23231694001413836,0.05480725623582777,-0.24301117154682172,8.098211864676813,0.1623805391302096,0.2897388050625433,-0.5612711800322295,8.666089487523069,0.375962247750977,7.611921182775526,0.0029768905403263104,0.3729853572106507,7.6089442922352,full,100,0,100,0,0.5983114242553711,0.601,True,True,False
100,15,1500101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1382.934,100,0,1382.9276802539825,ok,0,0,33.0,14.0,0.08148303492817556,7.737091261169984,0.08362095505665502,0.08289193172960738,0.08854875283446727,-0.0070657179062917075,7.648542508335517,0.11015930234027024,0.1336772277737227,-0.22297398305528027,7.910545060325171,0.3661079422268084,7.63435067706674,0.0008450460319256038,0.36526289619488284,7.633505631034814,full,100,0,100,0,0.571514368057251,0.574,True,True,False
100,15,1500101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2315.978,100,0,2315.9487731456757,ok,0,6,33.0,14.0,-0.12313369669841116,7.961374463588101,0.22519763968596443,0.19700378181781675,0.08854875283446727,-0.21168244953287843,7.872825710753634,0.17404369924517096,0.2604763430194274,-0.5528018317895345,8.383349961896414,0.3661079422268084,7.63435067706674,0.0008450460319256038,0.36526289619488284,7.633505631034814,full,100,0,100,0,0.571514368057251,0.574,True,True,False
100,16,1600101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1356.934,100,0,1356.9263186454773,ok,0,0,29.5,16.0,0.394805042404121,7.683864708447093,0.09126054926919405,0.10027466740609534,0.04682539682539695,0.3479796455787241,7.637039311621696,0.09569288854005197,0.11985349294233516,0.16042503046361656,7.871947841209999,0.3780333106813687,7.633733338934834,0.0007635337794817469,0.37726977690188696,7.632969805155352,full,100,0,100,0,0.568260669708252,0.571,True,True,False
100,16,1600101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2204.56,100,0,2204.5213446617126,ok,0,6,29.5,16.0,-0.1865974535513688,8.223400643260893,0.22558626227828085,0.16897941600929361,0.04682539682539695,-0.23342285037676574,8.176575246435496,0.21121350145712456,0.1848979755633831,-0.6473937062813281,8.538968619354094,0.3780333106813687,7.633733338934834,0.0007635337794817469,0.37726977690188696,7.632969805155352,full,100,0,100,0,0.568260669708252,0.571,True,True,False
100,17,1700101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1400.011,100,0,1400.0036108493805,ok,0,0,33.0,16.0,0.4179742181879651,7.4793630633165655,0.10010176617749092,0.11123892937693207,0.16340136054421803,0.25457285764374704,7.315961702772348,0.1967664413497846,0.22266511129709468,-0.13108228076794365,7.752377301528256,0.38379516403980884,7.599134047633803,0.005506723073736547,0.3782884409660723,7.5936273245600665,full,100,0,100,0,0.606170654296875,0.609,True,True,False
100,17,1700101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2231.089,100,0,2231.058834552765,ok,0,6,33.0,16.0,0.3216867377576699,7.887024541895366,0.19165806066860974,0.1996235018746752,0.16340136054421803,0.1582853772134519,7.723623181351148,0.2901313912084065,0.20442415775192352,-0.4103617003395257,8.124287168114853,0.38379516403980884,7.599134047633803,0.005506723073736547,0.3782884409660723,7.5936273245600665,full,100,0,100,0,0.606170654296875,0.609,True,True,False
100,18,1800101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1392.313,100,0,1392.3063416481018,ok,0,0,32.0,13.5,0.33976143033182127,7.7863912951228125,0.09609441484417094,0.09573083673511049,0.11120181405895714,0.22855961627286414,7.675189481063855,0.12346748100968818,0.1374428920790519,-0.013432199768007774,7.944572599469822,0.41609683754437327,7.624938764908475,0.00907236308333147,0.4070244744610418,7.615866401825144,full,100,0,100,0,0.5701162815093994,0.572,True,True,False
100,18,1800101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2252.091,100,0,2252.0544521808624,ok,0,6,32.0,13.5,0.15234381862257054,7.804391214697334,0.18690937625630363,0.21287449682860515,0.11120181405895714,0.0411420045636134,7.693189400638377,0.14744862104690384,0.27134129415767677,-0.24785198225841276,8.225008564705911,0.41609683754437327,7.624938764908475,0.00907236308333147,0.4070244744610418,7.615866401825144,full,100,0,100,0,0.5701162815093994,0.572,True,True,False
100,19,1900101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1431.354,100,0,1431.3463413715363,ok,0,0,32.5,14.5,0.46010146314260375,7.48362675236909,0.10855728865432053,0.10116690376340438,0.17061224489795948,0.28948921824464424,7.31301450747113,0.15974719594604278,0.18478726832396022,-0.023609532440862557,7.675190898187632,0.45754929286730744,7.559947437726907,0.0059832977424252864,0.45156599512488216,7.553964139984482,full,100,0,100,0,0.6168956756591797,0.619,True,True,False
100,19,1900101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2253.119,100,0,2253.082838535309,ok,0,6,32.5,14.5,-0.05888968917896207,8.093337226164145,0.21921541179863008,0.1955908008123262,0.17061224489795948,-0.22950193407692154,7.922724981266185,0.15199458492783588,0.29226277383565896,-0.5274058463805944,8.495549492005852,0.45754929286730744,7.559947437726907,0.0059832977424252864,0.45156599512488216,7.553964139984482,full,100,0,100,0,0.6168956756591797,0.619,True,True,False
100,20,2000101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1426.019,100,0,1426.010781288147,ok,0,0,30.5,16.5,0.43160270604028655,7.567177450333275,0.09926887883981547,0.09096651654591884,0.11498866213151945,0.31661404390876713,7.452188788201755,0.21911400050009294,0.21658538653736276,-0.11284150557990641,7.876688345392672,0.40114241529982597,7.578076203073437,0.002283939854935488,0.3988584754448905,7.575792263218502,full,100,0,100,0,0.6092429161071777,0.612,True,True,False
100,20,2000101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2269.607,100,0,2269.5728948116302,ok,0,6,30.5,16.5,-0.11256400651733513,8.06289339303749,0.1982187088591862,0.1791455054027265,0.11498866213151945,-0.2275526686488546,7.94790473090597,0.3344744228862804,0.17659804808107712,-0.8831104912557838,8.294030544884954,0.40114241529982597,7.578076203073437,0.002283939854935488,0.3988584754448905,7.575792263218502,full,100,0,100,0,0.6092429161071777,0.612,True,True,False
100,21,2100101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1438.736,100,0,1438.728764295578,ok,0,0,35.0,13.0,0.23769865168314927,7.7108126107906285,0.10319045504646814,0.10023410539589055,0.17160997732426334,0.06608867435888593,7.539202633466365,0.17594559274098712,0.16721522958836843,-0.2787583506520008,7.866938461126163,0.38988566152508164,7.620329115851448,0.006124257713791239,0.3837614038112904,7.614204858137657,full,100,0,100,0,0.5907406806945801,0.593,True,True,False
100,21,2100101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2240.503,100,0,2240.4646141529083,ok,0,6,35.0,13.0,0.0880258797504977,8.007966746425222,0.22470771146077326,0.22223809397221062,0.17160997732426334,-0.08358409757376564,7.836356769100958,0.1618743816179558,0.3316959863094283,-0.40085205556465164,8.486468956083929,0.38988566152508164,7.620329115851448,0.006124257713791239,0.3837614038112904,7.614204858137657,full,100,0,100,0,0.5907406806945801,0.593,True,True,False
100,22,2200101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1331.51,100,0,1331.5024490356445,ok,0,0,31.0,16.0,0.31769614130734963,7.65878510675039,0.11697011996358508,0.10583003695657589,0.09875283446712037,0.21894330684022928,7.560032272283269,0.1715215228472187,0.1827722079856132,-0.11723270051378337,7.918259217309935,0.38192822080048855,7.625672190021533,0.0033297327050115684,0.37859848809547697,7.622342457316522,full,100,0,100,0,0.5850770473480225,0.588,True,True,False
100,22,2200101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2255.784,100,0,2255.7379286289215,ok,0,6,31.0,16.0,0.2443509863105556,7.816669571012719,0.20080189099306162,0.1853692239085667,0.09875283446712037,0.14559815184343522,7.7179167365455985,0.2913198740835892,0.1598859694129228,-0.4253783093411431,8.031287478228199,0.38192822080048855,7.625672190021533,0.0033297327050115684,0.37859848809547697,7.622342457316522,full,100,0,100,0,0.5850770473480225,0.588,True,True,False
100,23,2300101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1543.581,100,0,1543.5703439712524,ok,0,0,29.0,15.5,0.16958592999043337,7.7465242010422095,0.11274513359382302,0.10235230218178033,0.2262131519274379,-0.056627221937004535,7.520311049114771,0.2663411984255672,0.22734583626891586,-0.5786463784503524,7.965900700236986,0.4199494292676695,7.569666702907328,0.0038213976601076745,0.4161280316075618,7.56584530524722,full,100,0,100,0,0.7123491764068604,0.718,True,True,False
100,23,2300101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2397.113,100,0,2397.072783470154,ok,0,6,29.0,15.5,-0.176817720415921,7.99599671193887,0.19065080044862867,0.20199899263412516,0.2262131519274379,-0.4030308723433589,7.769783560011432,0.3497060805042984,0.20518215837317838,-1.0884421953064485,8.171933200693056,0.4199494292676695,7.569666702907328,0.0038213976601076745,0.4161280316075618,7.56584530524722,full,100,0,100,0,0.7123491764068604,0.718,True,True,False
100,24,2400101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1446.149,100,0,1446.1407203674316,ok,0,0,31.5,16.5,0.13542960349913044,7.8892231786526255,0.09634244191626144,0.10060580639707703,0.18267573696145156,-0.04724613346232112,7.706547441691174,0.23283719077420048,0.17986662401350642,-0.5035986416412358,8.059079546778454,0.35853947502271155,7.602912939099981,0.0012983452803463369,0.3572411297423652,7.601614593819634,full,100,0,100,0,0.6872780323028564,0.693,True,True,False
100,24,2400101,8,256,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,2463.273,100,0,2463.23096203804,ok,0,6,31.5,16.5,-0.1746356421503371,7.620530776736652,0.19508458639500134,0.17467710357595134,0.18267573696145156,-0.3573113791117887,7.437855039775201,0.31104962111675644,0.19963153190685473,-0.9669574339054607,7.829125652491195,0.35853947502271155,7.602912939099981,0.0012983452803463369,0.3572411297423652,7.601614593819634,full,100,0,100,0,0.6872780323028564,0.693,True,True,False
100,25,2500101,8,256,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,1864.804,100,0,1864.7948729991913,ok,0,0,34.5,12.0,0.4404402311467199,7.638770602180899,0.09628790760383138,0.08891276401899442,0.244308390022676,0.1961318411240439,7.394462212158223,0.2002941619888815,0.19471751217195948,-0.19643750268779533,7.776101523174503,0.39974679702560645,7.613155861516995,0.003258256730592532,0.3964885402950139,7.609897604786403,full,100,0,100,0,0.7569870948791504,0.762,True,True,False
