n,rep_id,seed,dim_y,support_size,p_x,propensity,beta_scale,alpha_scale,smoothing_epsilon,model_type,crossfit,n_folds,split_frac,aipw,n_eval,dual_computation_mode,runtime_seconds,ot_solve_count,ot_cache_hits,ot_runtime_seconds,solver_status,solver_warning_count,model_warning_count,observed_unique_atoms_arm0,observed_unique_atoms_arm1,dual_lower_first_term_estimate,dual_upper_first_term_estimate,dual_lower_first_term_se,dual_upper_first_term_se,dual_ATE_norm_sq_estimate,dual_lower_VarITE_estimate,dual_upper_VarITE_estimate,dual_lower_se,dual_upper_se,dual_lower_ci,dual_upper_ci,oracle_lower_first_term,oracle_upper_first_term,true_ATE_norm_sq,oracle_lower_VarITE,oracle_upper_VarITE,oracle_computation_mode,oracle_n_units,oracle_solver_warning_count,oracle_ot_solve_count,oracle_ot_cache_hits,oracle_ot_runtime_seconds,oracle_runtime_seconds,dual_lower_covers_oracle,dual_upper_covers_oracle,any_anticonservative
100,5,500101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.869,100,0,2.866769313812256,ok,0,0,22.5,11.0,0.30699574003021063,4.770100081378498,0.0990454296009958,0.09286703079339763,0.17426303854875308,0.13273270148145755,4.595837042829745,0.19516451977750976,0.17883747350142717,-0.24978272834251664,4.946352049978678,0.362612907537867,4.609362439724747,0.0072245420631558074,0.3553883654747112,4.602137897661591,full,100,0,100,0,0.023122310638427734,0.026,True,True,False
100,5,500101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.92,100,0,3.894960403442383,ok,0,7,22.5,11.0,-0.05764468923731544,5.1931596970352505,0.22474045828820216,0.18627188365666597,0.17426303854875308,-0.23190772778606852,5.018896658486497,0.31088223235609613,0.16722798812162126,-0.8412257066374296,5.346657492411967,0.362612907537867,4.609362439724747,0.0072245420631558074,0.3553883654747112,4.602137897661591,full,100,0,100,0,0.023122310638427734,0.026,True,True,False
100,6,600101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.147,100,0,3.144082546234131,ok,0,0,19.5,13.0,0.47586668311977853,4.532222119327661,0.08862295507404926,0.10414969894929063,0.028594104308390086,0.44727257881138843,4.50362801501927,0.09518242093351302,0.11499327102374389,0.2607184618203716,4.7290106846902615,0.39132776700768146,4.552810792238462,0.014153552061329552,0.3771742149463519,4.538657240177133,full,100,0,100,0,0.017317771911621094,0.019,True,True,False
100,6,600101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.602,100,0,3.5685696601867676,ok,0,6,19.5,13.0,-0.023488236768250403,5.2209744159508,0.20784650034041058,0.2099133972047314,0.028594104308390086,-0.05208234107664049,5.19238031164241,0.1956575893313652,0.23188119272250127,-0.4355641694680446,5.646859098070704,0.39132776700768146,4.552810792238462,0.014153552061329552,0.3771742149463519,4.538657240177133,full,100,0,100,0,0.017317771911621094,0.019,True,True,False
100,7,700101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.873,100,0,2.8706226348876953,ok,0,0,21.0,11.0,0.2644637284492214,4.722669736401255,0.11160688038675089,0.09766626618842625,0.05331065759637196,0.21115307085284943,4.6693590788048835,0.11467731080727632,0.10983861148670233,-0.01361032817331806,4.884638801430707,0.3815186340121267,4.589719506729275,0.008269899040900018,0.3732487349712267,4.581449607688375,full,100,0,100,0,0.013736963272094727,0.015,True,True,False
100,7,700101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.791,100,0,3.7633328437805176,ok,0,6,21.0,11.0,-0.21573250824339968,5.08246076784398,0.21533830532115372,0.21276497308589373,0.05331065759637196,-0.2690431658397716,5.029150110247608,0.20075898461411773,0.23107229207450217,-0.6625235452562732,5.482043480538753,0.3815186340121267,4.589719506729275,0.008269899040900018,0.3732487349712267,4.581449607688375,full,100,0,100,0,0.013736963272094727,0.015,True,True,False
100,8,800101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.056,100,0,3.053391933441162,ok,0,0,21.0,12.0,0.45613606723971545,4.652756706170612,0.1173055090390926,0.09509696548705743,0.06344671201814071,0.3926893552215747,4.5893099941524715,0.11632251571779256,0.11839782907382575,0.16470141382360695,4.8213654749848995,0.46304701788390445,4.543966403149458,0.020389296582295876,0.4426577213016086,4.523577106567162,full,100,0,100,0,0.01361393928527832,0.015,True,True,False
100,8,800101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.635,100,0,3.608215093612671,ok,0,6,21.0,12.0,0.014262630446399926,4.88626537445597,0.19082854474535968,0.17096394210420793,0.06344671201814071,-0.049184081571740784,4.82281866243783,0.1963678117608085,0.16127249758231027,-0.4340579203458663,5.138906949395981,0.46304701788390445,4.543966403149458,0.020389296582295876,0.4426577213016086,4.523577106567162,full,100,0,100,0,0.01361393928527832,0.015,True,True,False
100,9,900101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.984,100,0,2.9818801879882812,ok,0,0,19.5,10.5,0.43578553400897946,4.590131689104222,0.10330792337158792,0.09212281294601285,0.14301587301587326,0.2927696609931062,4.447115816088349,0.17843990857297445,0.15988167773430095,-0.056966133214543746,4.760478146235418,0.4738406246615612,4.493691511688778,0.008243734915741336,0.46559688974581986,4.485447776773037,full,100,0,100,0,0.01334071159362793,0.015,True,True,False
100,9,900101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.739,100,0,3.7061774730682373,ok,0,5,19.5,10.5,0.102283171466308,4.931434761244277,0.16358581294404978,0.19867672931566513,0.14301587301587326,-0.040732701549565264,4.788418888228404,0.1453489788605717,0.2808474883974664,-0.3256114653059594,5.338869850635969,0.4738406246615612,4.493691511688778,0.008243734915741336,0.46559688974581986,4.485447776773037,full,100,0,100,0,0.01334071159362793,0.015,True,True,False
100,10,1000101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.954,100,0,2.9516448974609375,ok,0,0,20.0,17.5,0.23954977029018815,4.67841923046692,0.1123405044130846,0.11629755522771712,0.5040362811791383,-0.2644865108889502,4.174382949287782,0.4071252891763898,0.4347108266302784,-1.0624374148701288,5.026400513172764,0.44608366014285017,4.568171608579138,0.02045537723402108,0.4256282829088291,4.547716231345117,full,100,0,100,0,0.014425516128540039,0.016,True,True,False
100,10,1000101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.414,100,0,3.3878860473632812,ok,0,7,20.0,17.5,0.16220788373329553,4.650040768561258,0.1871996260571815,0.18312108711544828,0.5040362811791383,-0.3418283974458428,4.14600448738212,0.46205763634945474,0.4371406337246072,-1.2474447234724795,5.002784385661365,0.44608366014285017,4.568171608579138,0.02045537723402108,0.4256282829088291,4.547716231345117,full,100,0,100,0,0.014425516128540039,0.016,True,True,False
100,11,1100101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.954,100,0,2.951479911804199,ok,0,0,23.5,8.0,0.3535015016693599,4.866494748395509,0.11831333217244111,0.10905929685312299,0.510975056689343,-0.15747355501998306,4.355519691706166,0.29060154612192524,0.31968308911961985,-0.7270421192706119,4.982087032847129,0.515366315107532,4.567793196710966,0.03912046797088203,0.4762458471366499,4.528672728740084,full,100,0,100,0,0.013730764389038086,0.015,True,True,False
100,11,1100101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.639,100,0,3.612151861190796,ok,0,6,23.5,8.0,0.4979556838529205,4.941172872695926,0.18296390828012396,0.19216347606272383,0.510975056689343,-0.01301937283642246,4.430197816006583,0.2311829270366263,0.4043568158592438,-0.4661295836687611,5.222722611993995,0.515366315107532,4.567793196710966,0.03912046797088203,0.4762458471366499,4.528672728740084,full,100,0,100,0,0.013730764389038086,0.015,True,True,False
100,12,1200101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.887,100,0,2.8849873542785645,ok,0,0,18.0,11.0,0.4140718501867694,4.7693061117310185,0.12371195281207639,0.10442361053512739,0.04224489795918372,0.37182695222758566,4.727061213771835,0.11692636626655481,0.13616861385918155,0.14265548550199914,4.993946792760572,0.5141511355144075,4.620103130003287,0.04814263307519225,0.46600850243921527,4.571960496928094,full,100,0,100,0,0.014528751373291016,0.016,True,True,False
100,12,1200101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.724,100,0,3.6984283924102783,ok,0,5,18.0,11.0,-0.1489841979628509,4.881585656597025,0.17874755862317443,0.20373952878338425,0.04224489795918372,-0.19122909592203463,4.839340758637841,0.23052267035397578,0.21980100413685036,-0.6430452274358264,5.270142810511808,0.5141511355144075,4.620103130003287,0.04814263307519225,0.46600850243921527,4.571960496928094,full,100,0,100,0,0.014528751373291016,0.016,True,True,False
100,13,1300101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.948,100,0,2.9458954334259033,ok,0,0,19.0,12.0,0.6470319618687641,4.722312255727872,0.09461392352848659,0.146030047280741,0.4017687074829936,0.2452632543857705,4.320543548244879,0.24854090204736778,0.2684274539102886,-0.24186796231216773,4.846651690370829,0.5271376486128646,4.466208758365384,0.04954809105922263,0.47758955755364196,4.416660667306161,full,100,0,100,0,0.016183853149414062,0.018,True,True,False
100,13,1300101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.696,100,0,3.6696057319641113,ok,0,5,19.0,12.0,0.5237071144162253,4.617428372229334,0.18369633411957687,0.1778138351974578,0.4017687074829936,0.12193840693323171,4.21565966474634,0.3354387882253916,0.2939731297965488,-0.5355095370062941,4.791836411570094,0.5271376486128646,4.466208758365384,0.04954809105922263,0.47758955755364196,4.416660667306161,full,100,0,100,0,0.016183853149414062,0.018,True,True,False
100,14,1400101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.933,100,0,2.9305059909820557,ok,0,0,20.0,11.0,0.5186630835854826,4.577247701203538,0.1200526658653068,0.08877689075162055,0.13303854875283455,0.3856245348326481,4.4442091524507035,0.10509563124877751,0.14212807560980353,0.1796408826525419,4.722775061837904,0.44404461330454587,4.600327035229266,0.025482877397363393,0.4185617359071825,4.574844157831903,full,100,0,100,0,0.015555143356323242,0.017,True,True,False
100,14,1400101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.686,100,0,3.660038948059082,ok,0,6,20.0,11.0,0.4711138146989385,4.9987142169165155,0.22351020127816765,0.2247386445908594,0.13303854875283455,0.33807526594610393,4.865675668163681,0.20987853563943085,0.25599088467455794,-0.0732791050351867,5.3674085824963615,0.44404461330454587,4.600327035229266,0.025482877397363393,0.4185617359071825,4.574844157831903,full,100,0,100,0,0.015555143356323242,0.017,True,True,False
100,15,1500101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.85,100,0,2.848116874694824,ok,0,0,19.5,10.0,0.2597749962360695,4.579238782145975,0.09543504605248634,0.08011404175766842,0.010408163265306133,0.24936683297076334,4.568830618880669,0.10150879608635516,0.08036308588707078,0.050413248527486854,4.7263393729058265,0.3442860012469939,4.613418686147931,0.002738658257474891,0.341547342989519,4.610680027890456,full,100,0,100,0,0.01371622085571289,0.015,True,True,False
100,15,1500101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.609,100,0,3.5819764137268066,ok,0,5,19.5,10.0,0.5002065012649576,4.3892007530579535,0.15048584830267395,0.18639293901764803,0.010408163265306133,0.48979833799965145,4.378792589792647,0.15355649508682603,0.18352744150249264,0.18883313803727064,4.738499765312315,0.3442860012469939,4.613418686147931,0.002738658257474891,0.341547342989519,4.610680027890456,full,100,0,100,0,0.01371622085571289,0.015,True,True,False
100,16,1600101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.927,100,0,2.9251248836517334,ok,0,0,19.0,15.0,0.4722913500430485,4.56314432667686,0.10902934037537586,0.10095983139548079,0.5482993197278917,-0.07600796968484319,4.014845006948969,0.3578907266086972,0.39831485665800315,-0.7774609042387606,4.795527780505889,0.3766894448759224,4.610584072508984,0.02018910627962981,0.35650033859629254,4.590394966229354,full,100,0,100,0,0.017737388610839844,0.019,True,True,False
100,16,1600101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.614,100,0,3.58652925491333,ok,0,7,19.0,15.0,0.07566393696381818,4.791810249181114,0.20292339289642486,0.1507394078180599,0.5482993197278917,-0.4726353827640735,4.2435109294532225,0.4227934324613816,0.3479441880416971,-1.3012952832884492,4.925469006644981,0.3766894448759224,4.610584072508984,0.02018910627962981,0.35650033859629254,4.590394966229354,full,100,0,100,0,0.017737388610839844,0.019,True,True,False
100,17,1700101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.848,100,0,2.8456315994262695,ok,0,0,22.0,11.5,0.33482127921795013,4.784819407891985,0.10887702350857154,0.11736700455121007,0.04909297052154206,0.2857283086964081,4.735726437370443,0.10798828989411882,0.15074217593104755,0.0740751497518645,5.031175673146496,0.4086087051813048,4.549110223029212,0.014545654840328527,0.3940630503409763,4.534564568188883,full,100,0,100,0,0.014269351959228516,0.016,True,True,False
100,17,1700101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.67,100,0,3.645914077758789,ok,0,6,22.0,11.5,0.06506964110175985,4.885646563042679,0.16645839085500905,0.2133882837003364,0.04909297052154206,0.01597667058021779,4.8365535925211365,0.13714933023983913,0.2534707377545261,-0.25283107719365705,5.333347109654804,0.4086087051813048,4.549110223029212,0.014545654840328527,0.3940630503409763,4.534564568188883,full,100,0,100,0,0.014269351959228516,0.016,True,True,False
100,18,1800101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.3,100,0,3.297128200531006,ok,0,0,19.0,11.0,0.5459639070771156,4.384149774722237,0.13348699923749746,0.10727333729907285,0.03551020408163272,0.5104537029954829,4.3486395706406045,0.12853321478486085,0.10716865190795337,0.25853323120000443,4.558686268651903,0.4998195132818614,4.521160356549756,0.021747693747811457,0.47807181953405,4.499412662801944,full,100,0,100,0,0.01824164390563965,0.02,True,True,False
100,18,1800101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,4.004,100,0,3.964245319366455,ok,0,6,19.0,11.0,0.20118747552310293,4.834986096228369,0.19342919711998258,0.16088253595640015,0.03551020408163272,0.1656772714414702,4.799475892146736,0.18920032181797483,0.17095547015972654,-0.20514854518514825,5.134542456619912,0.4998195132818614,4.521160356549756,0.021747693747811457,0.47807181953405,4.499412662801944,full,100,0,100,0,0.01824164390563965,0.02,True,True,False
100,19,1900101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.302,100,0,3.2989327907562256,ok,0,0,21.5,10.5,0.27157080057159316,4.6632830976522595,0.14420004525823532,0.10019168292783671,0.027278911564625877,0.2442918890069673,4.636004186087634,0.12562413593426766,0.11824147883463358,-0.0019268930131613182,4.867753226082271,0.6137508468888008,4.486475664707076,0.0562872740514872,0.5574635728373136,4.430188390655588,full,100,0,100,0,0.017996549606323242,0.02,True,True,False
100,19,1900101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,4.126,100,0,4.093484163284302,ok,0,6,21.5,10.5,0.11485273481439737,5.14484680220456,0.20184525333008346,0.20961614597923822,0.027278911564625877,0.08757382324977149,5.1175678906399344,0.17849692311750562,0.23017978063978,-0.26227371741175454,5.568711970663233,0.6137508468888008,4.486475664707076,0.0562872740514872,0.5574635728373136,4.430188390655588,full,100,0,100,0,0.017996549606323242,0.02,True,True,False
100,20,2000101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.137,100,0,3.1345396041870117,ok,0,0,22.0,8.0,0.49923752513584335,4.601393138351847,0.12679407553349067,0.08967432673879724,0.14204081632653084,0.35719670880931254,4.459352322025317,0.17191847509132463,0.16323641250786416,0.020242689353269894,4.779289811506254,0.5060037851469441,4.650789904369346,0.04176198658723069,0.4642417985597134,4.609027917782115,full,100,0,100,0,0.017245769500732422,0.019,True,True,False
100,20,2000101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.685,100,0,3.6566944122314453,ok,0,5,22.0,8.0,0.8310959903484462,4.556435236622837,0.18456975193975883,0.19778774610733757,0.14204081632653084,0.6890551740219153,4.414394420296307,0.1731635105627608,0.26586488222840166,0.3496609298823829,4.935480014217957,0.5060037851469441,4.650789904369346,0.04176198658723069,0.4642417985597134,4.609027917782115,full,100,0,100,0,0.017245769500732422,0.019,True,True,False
100,21,2100101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.211,100,0,3.2082254886627197,ok,0,0,17.0,13.0,0.30172065288126787,4.549655019986291,0.12894753862583802,0.10343104635417026,0.04569160997732428,0.25602904290394357,4.503963410008967,0.16356885455655043,0.1651543803207542,-0.06456002101936559,4.827660047326676,0.4940597397875656,4.539232770793538,0.03749067345570484,0.4565690663318608,4.501742097337833,full,100,0,100,0,0.01637744903564453,0.018,True,True,False
100,21,2100101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.729,100,0,3.6963956356048584,ok,0,5,17.0,13.0,-0.04617499826034184,4.846170464044707,0.1776054659688339,0.16009639771705803,0.04569160997732428,-0.09186660823766613,4.800478854067383,0.2453274249585103,0.17624216691115013,-0.572699525576299,5.145907153770534,0.4940597397875656,4.539232770793538,0.03749067345570484,0.4565690663318608,4.501742097337833,full,100,0,100,0,0.01637744903564453,0.018,True,True,False
100,22,2200101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.117,100,0,3.1143388748168945,ok,0,0,23.0,8.5,0.16797602292439975,4.7306752611125065,0.0872836367879705,0.08282811864480902,0.2830158730158734,-0.11503985009147363,4.447659388096633,0.21377558620932993,0.25001715799962476,-0.5340322998356978,4.937684013292958,0.367332424001968,4.621927664970058,0.0034230842436503593,0.3639093397583177,4.618504580726408,full,100,0,100,0,0.01877880096435547,0.021,True,True,False
100,22,2200101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.875,100,0,3.8461248874664307,ok,0,6,23.0,8.5,0.19520486270972032,4.642899791020812,0.20368950551234563,0.17828994033497586,0.2830158730158734,-0.08781101030615307,4.359883918004939,0.1887702765782431,0.3571204205819863,-0.4577939537511745,5.059827080489429,0.367332424001968,4.621927664970058,0.0034230842436503593,0.3639093397583177,4.618504580726408,full,100,0,100,0,0.01877880096435547,0.021,True,True,False
100,23,2300101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,3.186,100,0,3.183886766433716,ok,0,0,18.5,11.5,0.36440814964314683,4.63242541951322,0.09327725610588289,0.09324276780571522,0.16462585034013635,0.19978229930301047,4.467799569173084,0.178662590753627,0.19909123360224226,-0.15038994395871733,4.858011216671129,0.36732625899963267,4.616575879702521,0.010979814673382951,0.35634644432624973,4.605596065029138,full,100,0,100,0,0.01552581787109375,0.017,True,True,False
100,23,2300101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.678,100,0,3.6509182453155518,ok,0,4,18.5,11.5,-0.17050808758517036,5.0769780815807,0.20369741476542025,0.18639418415884632,0.16462585034013635,-0.3351339379253067,4.912352231240564,0.16821136575979648,0.3085597516354918,-0.6648221566048018,5.517118231524752,0.36732625899963267,4.616575879702521,0.010979814673382951,0.35634644432624973,4.605596065029138,full,100,0,100,0,0.01552581787109375,0.017,True,True,False
100,24,2400101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.936,100,0,2.9339752197265625,ok,0,0,21.5,16.5,0.21569313945239027,4.837526324328753,0.13671183632867878,0.1195524199873846,0.1593197278911568,0.05637341156123346,4.678206596437596,0.28505556661468745,0.21461485129695226,-0.5023252325962122,5.098843975527041,0.5254504526917438,4.509237356448774,0.030875281807094784,0.4945751708846491,4.478362074641679,full,100,0,100,0,0.01619553565979004,0.018,True,True,False
100,24,2400101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.494,100,0,3.4673192501068115,ok,0,6,21.5,16.5,0.08014693501207136,5.127410601383962,0.18879401458474693,0.1872176831958968,0.1593197278911568,-0.07917279287908545,4.968090873492805,0.3119524500151381,0.21245088547592547,-0.6905883597977875,5.384486957509263,0.5254504526917438,4.509237356448774,0.030875281807094784,0.4945751708846491,4.478362074641679,full,100,0,100,0,0.01619553565979004,0.018,True,True,False
100,25,2500101,5,32,50,0.3,0.3,0.5,1e-06,oracle,True,2,0.5,False,100,full,2.889,100,0,2.8873047828674316,ok,0,0,18.5,13.5,0.45043215530578307,4.490964186365546,0.10304000991505691,0.12365717191706552,0.06151927437641737,0.3889128809293657,4.429444911989129,0.10458623086244027,0.12028889135941624,0.1839276351601913,4.665206806793836,0.40312260914655085,4.546148531377702,0.015294425971828148,0.3878281831747227,4.530854105405874,full,100,0,100,0,0.014092206954956055,0.015,True,True,False
100,25,2500101,5,32,50,0.3,0.3,0.5,1e-06,estimated,True,2,0.5,False,100,full,3.581,100,0,3.552945613861084,ok,0,5,18.5,13.5,-0.04001655129248621,4.844622084342405,0.17119005730598655,0.20147890920602288,0.06151927437641737,-0.10153582566890358,4.783102809965988,0.158876408617728,0.20635652497917673,-0.4129278645527195,5.187554166900014,0.40312260914655085,4.546148531377702,0.015294425971828148,0.3878281831747227,4.530854105405874,full,100,0,100,0,0.014092206954956055,0.015,True,True,False
